id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition,kitchen,region,Province,sq_m_price,sq_m_land_price
8979898,2000,APARTMENT,APARTMENT,229000,FOR_SALE,2,75.0,HYPER_EQUIPPED,False,False,False,-1.0,False,-1.0,74.0,-1,False,AS_NEW,True,VLA,VAN,3053.3333333333335,3094.5945945945946
8982852,2018,APARTMENT,APARTMENT,229000,FOR_SALE,2,77.0,INSTALLED,True,False,False,-1.0,False,-1.0,76.0,2,False,JUST_RENOVATED,True,VLA,VAN,2974.025974025974,3013.157894736842
8706361,2100,APARTMENT,APARTMENT,229000,FOR_SALE,3,95.0,INSTALLED,False,False,True,4.0,False,-1.0,99.0,3,False,AS_NEW,True,VLA,VAN,2410.5263157894738,2313.131313131313
9022800,8400,APARTMENT,PENTHOUSE,229000,FOR_SALE,2,73.0,INSTALLED,False,False,True,70.0,False,-1.0,143.0,2,False,AS_NEW,True,VLA,VWV,3136.986301369863,1601.3986013986014
8942730,9470,APARTMENT,APARTMENT,229000,FOR_SALE,2,99.0,USA_HYPER_EQUIPPED,False,False,True,-1.0,True,-1.0,98.0,-1,False,AS_NEW,True,VLA,VOV,2313.131313131313,2336.734693877551
8967366,5000,APARTMENT,APARTMENT,233000,FOR_SALE,2,74.0,HYPER_EQUIPPED,False,False,False,-1.0,False,-1.0,73.0,1,False,AS_NEW,True,WAL,WNA,3148.6486486486488,3191.780821917808
9016622,1030,APARTMENT,APARTMENT,235000,FOR_SALE,2,75.0,INSTALLED,False,False,True,7.0,False,-1.0,82.0,2,False,UKN,True,BXL,BXL,3133.3333333333335,2865.8536585365855
9007021,1200,APARTMENT,APARTMENT,235000,FOR_SALE,1,65.0,HYPER_EQUIPPED,False,False,False,-1.0,False,-1.0,64.0,2,False,GOOD,True,BXL,BXL,3615.3846153846152,3671.875
8966491,1785,APARTMENT,APARTMENT,235000,FOR_SALE,2,75.0,HYPER_EQUIPPED,False,False,True,-1.0,False,-1.0,74.0,2,False,GOOD,True,VLA,VBR,3133.3333333333335,3175.675675675676
9017495,8430,APARTMENT,APARTMENT,235000,FOR_SALE,2,64.0,INSTALLED,False,False,True,5.0,False,-1.0,69.0,2,False,AS_NEW,True,VLA,VWV,3671.875,3405.7971014492755
8884499,8530,APARTMENT,APARTMENT,235000,FOR_SALE,2,88.0,HYPER_EQUIPPED,True,False,True,7.0,False,-1.0,95.0,-1,False,UKN,True,VLA,VWV,2670.4545454545455,2473.684210526316
9020275,9320,APARTMENT,APARTMENT,235000,FOR_SALE,1,74.0,INSTALLED,True,False,False,-1.0,False,-1.0,73.0,2,False,GOOD,True,VLA,VOV,3175.675675675676,3219.178082191781
8592385,8300,APARTMENT,APARTMENT,239000,FOR_SALE,0,38.0,INSTALLED,False,False,False,-1.0,False,-1.0,37.0,2,False,GOOD,True,VLA,VWV,6289.473684210527,6459.459459459459
8994012,9400,APARTMENT,APARTMENT,239000,FOR_SALE,2,122.0,INSTALLED,False,False,False,-1.0,True,-1.0,121.0,-1,False,AS_NEW,True,VLA,VOV,1959.016393442623,1975.206611570248
8980768,1080,APARTMENT,DUPLEX,249000,FOR_SALE,2,90.0,USA_HYPER_EQUIPPED,False,False,True,18.0,False,-1.0,108.0,2,False,AS_NEW,True,BXL,BXL,2766.6666666666665,2305.5555555555557
8757510,1150,APARTMENT,PENTHOUSE,249000,FOR_SALE,1,50.0,INSTALLED,False,False,True,14.0,False,-1.0,64.0,-1,False,GOOD,True,BXL,BXL,4980.0,3890.625
8982610,2900,APARTMENT,APARTMENT,249000,FOR_SALE,3,102.0,HYPER_EQUIPPED,False,False,True,-1.0,False,-1.0,101.0,2,False,GOOD,True,VLA,VAN,2441.176470588235,2465.3465346534654
9008899,7850,APARTMENT,APARTMENT,249000,FOR_SALE,3,195.0,INSTALLED,True,False,False,-1.0,False,-1.0,194.0,2,False,GOOD,True,WAL,WHT,1276.923076923077,1283.5051546391753
8904819,8400,APARTMENT,APARTMENT,249000,FOR_SALE,2,85.0,INSTALLED,False,False,True,5.0,False,-1.0,90.0,2,False,AS_NEW,True,VLA,VWV,2929.4117647058824,2766.6666666666665
8996787,1070,APARTMENT,APARTMENT,250000,FOR_SALE,3,117.0,INSTALLED,False,False,False,-1.0,False,-1.0,116.0,2,False,GOOD,True,BXL,BXL,2136.7521367521367,2155.1724137931033
9010602,1200,APARTMENT,APARTMENT,250000,FOR_SALE,3,100.0,INSTALLED,False,False,True,16.0,False,-1.0,116.0,-1,False,UKN,True,BXL,BXL,2500.0,2155.1724137931033
8956235,2020,APARTMENT,APARTMENT,259000,FOR_SALE,3,110.0,INSTALLED,False,False,True,6.0,False,-1.0,116.0,-1,False,GOOD,True,VLA,VAN,2354.5454545454545,2232.7586206896553
9015425,2930,APARTMENT,APARTMENT,259000,FOR_SALE,2,90.0,HYPER_EQUIPPED,True,False,True,7.0,False,-1.0,97.0,2,False,AS_NEW,True,VLA,VAN,2877.777777777778,2670.103092783505
9026310,3000,APARTMENT,FLAT_STUDIO,259000,FOR_SALE,1,40.0,INSTALLED,True,False,False,-1.0,False,-1.0,39.0,-1,False,AS_NEW,True,VLA,VBR,6475.0,6641.025641025641
8590085,2018,APARTMENT,APARTMENT,260000,FOR_SALE,2,103.0,INSTALLED,False,False,False,-1.0,False,-1.0,102.0,2,False,AS_NEW,True,VLA,VAN,2524.2718446601943,2549.0196078431372
8899469,5300,APARTMENT,APARTMENT,260000,FOR_SALE,4,250.0,NOT_INSTALLED,True,False,False,-1.0,False,-1.0,249.0,-1,False,TO_RENOVATE,True,WAL,WNA,1040.0,1044.1767068273093
8674895,1000,APARTMENT,FLAT_STUDIO,265000,FOR_SALE,0,45.0,USA_HYPER_EQUIPPED,True,False,True,10.0,False,-1.0,55.0,3,False,AS_NEW,True,BXL,BXL,5888.888888888889,4818.181818181818
8969214,9040,APARTMENT,APARTMENT,267000,FOR_SALE,2,80.0,INSTALLED,True,False,False,-1.0,False,-1.0,79.0,3,False,JUST_RENOVATED,True,VLA,VOV,3337.5,3379.746835443038
8986994,1930,APARTMENT,GROUND_FLOOR,269000,FOR_SALE,3,86.0,INSTALLED,True,False,True,6.0,True,30.0,92.0,1,False,GOOD,True,VLA,VBR,3127.906976744186,2923.913043478261
9010717,3010,APARTMENT,APARTMENT,269000,FOR_SALE,2,77.0,INSTALLED,True,False,True,-1.0,False,-1.0,76.0,-1,False,AS_NEW,True,VLA,VBR,3493.5064935064934,3539.4736842105262
8870108,3020,APARTMENT,APARTMENT,269000,FOR_SALE,2,83.0,0,True,False,True,10.0,True,32.0,93.0,2,False,UKN,False,VLA,VBR,3240.9638554216867,2892.47311827957
9004052,1190,APARTMENT,PENTHOUSE,275000,FOR_SALE,1,62.0,INSTALLED,True,False,True,50.0,False,-1.0,112.0,-1,False,JUST_RENOVATED,True,BXL,BXL,4435.4838709677415,2455.3571428571427
9022391,1200,APARTMENT,APARTMENT,275000,FOR_SALE,2,91.0,NOT_INSTALLED,True,False,True,8.0,False,-1.0,99.0,2,False,UKN,True,BXL,BXL,3021.978021978022,2777.777777777778
8970723,2570,APARTMENT,APARTMENT,275000,FOR_SALE,3,106.0,HYPER_EQUIPPED,True,False,False,-1.0,False,-1.0,105.0,2,False,AS_NEW,True,VLA,VAN,2594.3396226415093,2619.0476190476193
8911407,8670,APARTMENT,APARTMENT,275000,FOR_SALE,3,85.0,0,True,False,False,-1.0,False,-1.0,84.0,2,False,GOOD,False,VLA,VWV,3235.294117647059,3273.809523809524
8933483,1070,APARTMENT,APARTMENT,279000,FOR_SALE,3,-1.0,USA_HYPER_EQUIPPED,False,False,True,22.0,False,-1.0,21.0,3,False,JUST_RENOVATED,True,BXL,BXL,-1.0,13285.714285714286
8939249,2000,APARTMENT,APARTMENT,282000,FOR_SALE,1,75.0,HYPER_EQUIPPED,True,False,False,-1.0,False,-1.0,74.0,3,False,GOOD,True,VLA,VAN,3760.0,3810.810810810811
9005899,1200,APARTMENT,APARTMENT,285000,FOR_SALE,2,74.0,INSTALLED,True,False,True,15.0,False,-1.0,89.0,2,False,GOOD,True,BXL,BXL,3851.3513513513512,3202.247191011236
9007515,2440,APARTMENT,APARTMENT,285000,FOR_SALE,3,150.0,HYPER_EQUIPPED,False,False,True,55.0,False,-1.0,205.0,2,False,GOOD,True,VLA,VAN,1900.0,1390.2439024390244
8905271,3001,APARTMENT,APARTMENT,285000,FOR_SALE,1,76.0,INSTALLED,False,False,True,2.0,False,-1.0,78.0,2,False,JUST_RENOVATED,True,VLA,VBR,3750.0,3653.846153846154
8961539,1070,APARTMENT,TRIPLEX,289000,FOR_SALE,3,140.0,USA_HYPER_EQUIPPED,False,False,True,25.0,False,-1.0,165.0,2,False,GOOD,True,BXL,BXL,2064.285714285714,1751.5151515151515
8965187,2140,APARTMENT,APARTMENT,289500,FOR_SALE,2,87.0,HYPER_EQUIPPED,False,False,True,13.0,False,-1.0,100.0,-1,False,AS_NEW,True,VLA,VAN,3327.5862068965516,2895.0
9020603,8000,APARTMENT,APARTMENT,290000,FOR_SALE,1,50.0,INSTALLED,True,False,False,-1.0,False,-1.0,49.0,2,False,UKN,True,VLA,VWV,5800.0,5918.367346938776
8599402,8300,APARTMENT,FLAT_STUDIO,290000,FOR_SALE,0,32.0,0,True,False,True,-1.0,False,-1.0,31.0,-1,False,JUST_RENOVATED,False,VLA,VWV,9062.5,9354.838709677419
8970257,1030,APARTMENT,APARTMENT,295000,FOR_SALE,2,100.0,HYPER_EQUIPPED,True,False,False,-1.0,False,-1.0,99.0,2,False,UKN,True,BXL,BXL,2950.0,2979.7979797979797
8957603,8301,APARTMENT,APARTMENT,295000,FOR_SALE,3,119.0,0,False,False,False,-1.0,True,-1.0,118.0,-1,False,TO_BE_DONE_UP,False,VLA,VWV,2478.9915966386557,2500.0
8968922,8400,APARTMENT,APARTMENT,295000,FOR_SALE,2,85.0,INSTALLED,True,False,True,4.0,False,-1.0,89.0,2,False,AS_NEW,True,VLA,VWV,3470.5882352941176,3314.6067415730336
8888543,8400,APARTMENT,SERVICE_FLAT,295000,FOR_SALE,1,60.0,0,False,False,True,7.0,False,-1.0,67.0,2,False,UKN,False,VLA,VWV,4916.666666666667,4402.985074626866
8856619,8500,APARTMENT,APARTMENT,295000,FOR_SALE,3,132.0,0,True,False,True,-1.0,False,-1.0,131.0,-1,False,AS_NEW,False,VLA,VWV,2234.848484848485,2251.908396946565
8958692,1081,APARTMENT,DUPLEX,298000,FOR_SALE,2,105.0,INSTALLED,False,False,True,25.0,False,-1.0,130.0,2,False,AS_NEW,True,BXL,BXL,2838.095238095238,2292.3076923076924
8997228,9120,APARTMENT,APARTMENT,298000,FOR_SALE,2,80.0,INSTALLED,True,False,True,25.0,False,-1.0,105.0,2,False,UKN,True,VLA,VOV,3725.0,2838.095238095238
8801883,1600,APARTMENT,GROUND_FLOOR,299000,FOR_SALE,2,95.0,HYPER_EQUIPPED,False,False,True,18.0,False,-1.0,113.0,3,False,AS_NEW,True,VLA,VBR,3147.3684210526317,2646.0176991150443
8961884,1930,APARTMENT,TRIPLEX,299000,FOR_SALE,3,102.0,INSTALLED,True,False,True,15.0,False,-1.0,117.0,-1,False,GOOD,True,VLA,VBR,2931.372549019608,2555.5555555555557
8749141,2861,APARTMENT,APARTMENT,299000,FOR_SALE,2,120.0,USA_INSTALLED,True,False,True,16.0,False,-1.0,136.0,-1,False,AS_NEW,True,VLA,VAN,2491.6666666666665,2198.529411764706
9007105,9600,APARTMENT,APARTMENT,299000,FOR_SALE,4,130.0,INSTALLED,False,False,True,8.0,False,-1.0,138.0,3,False,AS_NEW,True,VLA,VOV,2300.0,2166.6666666666665
8988928,1400,APARTMENT,APARTMENT,310000,FOR_SALE,2,120.0,INSTALLED,True,False,True,-1.0,False,-1.0,119.0,-1,False,GOOD,True,WAL,WBR,2583.3333333333335,2605.0420168067226
8893399,8420,APARTMENT,GROUND_FLOOR,310000,FOR_SALE,3,110.0,HYPER_EQUIPPED,False,False,True,23.0,True,-1.0,133.0,-1,False,GOOD,True,VLA,VWV,2818.181818181818,2330.8270676691727
8993658,4100,APARTMENT,APARTMENT,316000,FOR_SALE,2,102.0,INSTALLED,True,False,True,8.0,False,-1.0,110.0,-1,False,UKN,True,WAL,WLG,3098.0392156862745,2872.7272727272725
7911697,8370,APARTMENT,APARTMENT,321300,FOR_SALE,2,105.0,INSTALLED,True,False,True,9.0,False,-1.0,114.0,4,False,UKN,True,VLA,VWV,3060.0,2818.4210526315787
9019959,2000,APARTMENT,APARTMENT,325000,FOR_SALE,2,120.0,INSTALLED,False,False,False,-1.0,True,25.0,119.0,2,False,GOOD,True,VLA,VAN,2708.3333333333335,2731.09243697479
8961046,2930,APARTMENT,DUPLEX,335000,FOR_SALE,2,115.0,HYPER_EQUIPPED,True,False,True,20.0,False,-1.0,135.0,2,False,AS_NEW,True,VLA,VAN,2913.0434782608695,2481.4814814814813
7889182,1000,APARTMENT,APARTMENT,340000,FOR_SALE,1,81.0,HYPER_EQUIPPED,False,False,True,25.0,False,-1.0,106.0,-1,False,AS_NEW,True,BXL,BXL,4197.530864197531,3207.5471698113206
8961997,1150,APARTMENT,APARTMENT,340000,FOR_SALE,2,100.0,INSTALLED,False,False,True,-1.0,False,-1.0,99.0,3,False,TO_BE_DONE_UP,True,BXL,BXL,3400.0,3434.343434343434
8909620,1000,APARTMENT,DUPLEX,345000,FOR_SALE,1,67.0,HYPER_EQUIPPED,True,False,True,15.0,False,-1.0,82.0,2,False,AS_NEW,True,BXL,BXL,5149.253731343284,4207.317073170731
8989362,1180,APARTMENT,APARTMENT,345000,FOR_SALE,2,85.0,INSTALLED,False,False,True,10.0,False,-1.0,95.0,4,False,UKN,True,BXL,BXL,4058.823529411765,3631.5789473684213
9015491,2000,APARTMENT,APARTMENT,345000,FOR_SALE,2,87.0,HYPER_EQUIPPED,True,False,True,-1.0,False,-1.0,86.0,2,False,AS_NEW,True,VLA,VAN,3965.5172413793102,4011.6279069767443
8895088,1070,APARTMENT,GROUND_FLOOR,349000,FOR_SALE,2,125.0,USA_HYPER_EQUIPPED,False,False,True,16.0,False,-1.0,141.0,3,False,AS_NEW,True,BXL,BXL,2792.0,2475.177304964539
8996276,1190,APARTMENT,DUPLEX,349000,FOR_SALE,2,110.0,USA_INSTALLED,False,False,False,-1.0,False,-1.0,109.0,2,False,TO_RENOVATE,True,BXL,BXL,3172.7272727272725,3201.8348623853212
8902108,1200,APARTMENT,GROUND_FLOOR,349000,FOR_SALE,2,100.0,HYPER_EQUIPPED,True,False,True,8.0,False,-1.0,108.0,3,False,AS_NEW,True,BXL,BXL,3490.0,3231.4814814814813
8971281,1700,APARTMENT,APARTMENT,349000,FOR_SALE,3,130.0,INSTALLED,True,False,True,-1.0,False,-1.0,129.0,-1,False,UKN,True,VLA,VBR,2684.6153846153848,2705.4263565891474
9008109,2550,APARTMENT,DUPLEX,349000,FOR_SALE,3,170.0,INSTALLED,True,False,True,10.0,True,-1.0,180.0,2,False,AS_NEW,True,VLA,VAN,2052.9411764705883,1938.888888888889
8923133,2550,APARTMENT,DUPLEX,349000,FOR_SALE,3,170.0,INSTALLED,False,False,True,10.0,True,-1.0,180.0,3,False,AS_NEW,True,VLA,VAN,2052.9411764705883,1938.888888888889
8975005,3020,APARTMENT,DUPLEX,349000,FOR_SALE,2,104.0,HYPER_EQUIPPED,False,False,True,-1.0,False,-1.0,103.0,2,False,AS_NEW,True,VLA,VBR,3355.769230769231,3388.349514563107
8446508,7500,APARTMENT,APARTMENT,349000,FOR_SALE,4,217.0,HYPER_EQUIPPED,True,False,True,3.0,False,-1.0,220.0,-1,False,GOOD,True,WAL,WHT,1608.294930875576,1586.3636363636363
8891682,8670,APARTMENT,APARTMENT,349000,FOR_SALE,3,96.0,0,False,False,False,-1.0,False,-1.0,95.0,2,False,GOOD,False,VLA,VWV,3635.4166666666665,3673.684210526316
8893290,1180,APARTMENT,APARTMENT,350000,FOR_SALE,4,120.0,INSTALLED,True,False,False,-1.0,False,-1.0,119.0,-1,False,GOOD,True,BXL,BXL,2916.6666666666665,2941.176470588235
8603608,7040,APARTMENT,SERVICE_FLAT,350000,FOR_SALE,8,374.0,INSTALLED,True,False,True,40.0,True,417.0,414.0,4,False,AS_NEW,True,WAL,WHT,935.8288770053476,845.4106280193237
8944463,8620,APARTMENT,DUPLEX,350000,FOR_SALE,2,114.0,INSTALLED,False,False,True,6.0,False,-1.0,120.0,-1,False,AS_NEW,True,VLA,VWV,3070.1754385964914,2916.6666666666665
9000788,2000,APARTMENT,APARTMENT,359000,FOR_SALE,2,92.0,HYPER_EQUIPPED,True,False,True,20.0,False,-1.0,112.0,2,False,AS_NEW,True,VLA,VAN,3902.1739130434785,3205.3571428571427
9022139,8670,APARTMENT,APARTMENT,360000,FOR_SALE,2,122.0,0,True,False,False,-1.0,True,20.0,121.0,2,False,AS_NEW,False,VLA,VWV,2950.8196721311474,2975.206611570248
9005841,1702,APARTMENT,DUPLEX,369000,FOR_SALE,4,160.0,INSTALLED,True,False,True,-1.0,True,115.0,159.0,-1,False,UKN,True,VLA,VBR,2306.25,2320.754716981132
9010324,2060,APARTMENT,LOFT,369000,FOR_SALE,2,120.0,USA_HYPER_EQUIPPED,False,False,True,17.0,False,-1.0,137.0,2,False,AS_NEW,True,VLA,VAN,3075.0,2693.4306569343066
9004547,2140,APARTMENT,LOFT,369000,FOR_SALE,2,120.0,USA_HYPER_EQUIPPED,False,False,True,17.0,False,-1.0,137.0,2,False,AS_NEW,True,VLA,VAN,3075.0,2693.4306569343066
9009513,1040,APARTMENT,GROUND_FLOOR,375000,FOR_SALE,2,118.0,INSTALLED,True,False,False,-1.0,False,-1.0,117.0,3,False,GOOD,True,BXL,BXL,3177.9661016949153,3205.128205128205
9009512,1040,APARTMENT,APARTMENT,375000,FOR_SALE,2,118.0,INSTALLED,True,False,False,-1.0,False,-1.0,117.0,3,False,GOOD,True,BXL,BXL,3177.9661016949153,3205.128205128205
8980419,8434,APARTMENT,GROUND_FLOOR,375000,FOR_SALE,2,115.0,INSTALLED,False,False,True,22.0,True,500.0,137.0,-1,False,GOOD,True,VLA,VWV,3260.8695652173915,2737.2262773722628
8862893,8300,APARTMENT,APARTMENT,378000,FOR_SALE,1,53.0,0,False,False,False,-1.0,False,-1.0,52.0,2,False,GOOD,False,VLA,VWV,7132.075471698113,7269.2307692307695
9023140,1180,APARTMENT,TRIPLEX,379000,FOR_SALE,2,100.0,USA_INSTALLED,True,False,False,-1.0,False,-1.0,99.0,2,False,JUST_RENOVATED,True,BXL,BXL,3790.0,3828.282828282828
9005252,1180,APARTMENT,APARTMENT,385000,FOR_SALE,2,173.0,INSTALLED,True,False,True,-1.0,False,-1.0,172.0,-1,False,TO_RENOVATE,True,BXL,BXL,2225.433526011561,2238.3720930232557
8875103,1000,APARTMENT,APARTMENT,395000,FOR_SALE,2,190.0,INSTALLED,False,False,False,-1.0,False,-1.0,189.0,2,False,TO_BE_DONE_UP,True,BXL,BXL,2078.9473684210525,2089.94708994709
9012827,8300,APARTMENT,DUPLEX,399000,FOR_SALE,2,93.0,HYPER_EQUIPPED,False,False,True,10.0,False,-1.0,103.0,2,False,GOOD,True,VLA,VWV,4290.322580645161,3873.78640776699
8884366,8300,APARTMENT,APARTMENT,399000,FOR_SALE,2,100.0,INSTALLED,False,False,False,-1.0,True,-1.0,99.0,2,False,GOOD,True,VLA,VWV,3990.0,4030.3030303030305
8990416,2620,APARTMENT,APARTMENT,399500,FOR_SALE,3,135.0,HYPER_EQUIPPED,False,False,False,-1.0,True,-1.0,134.0,-1,False,AS_NEW,True,VLA,VAN,2959.259259259259,2981.3432835820895
9012113,3600,APARTMENT,APARTMENT,399900,FOR_SALE,3,113.0,HYPER_EQUIPPED,True,False,True,22.0,False,-1.0,135.0,2,False,AS_NEW,True,VLA,VLI,3538.9380530973453,2962.222222222222
9014847,3000,APARTMENT,APARTMENT,405000,FOR_SALE,2,97.0,INSTALLED,True,False,True,4.0,False,-1.0,101.0,-1,False,GOOD,True,VLA,VBR,4175.257731958763,4009.90099009901
9026149,8530,APARTMENT,APARTMENT,414200,FOR_SALE,2,140.0,0,False,False,False,-1.0,False,-1.0,139.0,3,False,GOOD,False,VLA,VWV,2958.5714285714284,2979.856115107914
8935934,1160,APARTMENT,DUPLEX,415000,FOR_SALE,2,103.0,USA_INSTALLED,False,False,True,3.0,False,-1.0,106.0,2,False,AS_NEW,True,BXL,BXL,4029.126213592233,3915.0943396226417
9022828,8300,APARTMENT,DUPLEX,418000,FOR_SALE,2,75.0,INSTALLED,False,False,False,-1.0,False,-1.0,74.0,-1,False,UKN,True,VLA,VWV,5573.333333333333,5648.648648648648
8751864,8301,APARTMENT,APARTMENT,425000,FOR_SALE,2,-1.0,INSTALLED,True,False,False,-1.0,False,-1.0,-2.0,3,False,GOOD,True,VLA,VWV,-1.0,-1.0
8883086,2018,APARTMENT,APARTMENT,429000,FOR_SALE,3,155.0,INSTALLED,True,False,True,7.0,False,-1.0,162.0,2,False,JUST_RENOVATED,True,VLA,VAN,2767.7419354838707,2648.1481481481483
7810296,8300,APARTMENT,APARTMENT,432000,FOR_SALE,2,108.0,0,False,False,True,-1.0,True,-1.0,107.0,-1,False,AS_NEW,False,VLA,VWV,4000.0,4037.3831775700933
8995641,2500,APARTMENT,APARTMENT,435000,FOR_SALE,2,134.0,HYPER_EQUIPPED,False,False,True,-1.0,False,-1.0,133.0,3,False,AS_NEW,True,VLA,VAN,3246.268656716418,3270.6766917293235
9025602,8620,APARTMENT,DUPLEX,439000,FOR_SALE,2,108.0,INSTALLED,True,False,True,-1.0,False,-1.0,107.0,3,False,AS_NEW,True,VLA,VWV,4064.814814814815,4102.803738317757
9005044,8300,APARTMENT,APARTMENT,439000,FOR_SALE,3,81.0,0,False,False,False,-1.0,False,-1.0,80.0,-1,False,GOOD,False,VLA,VWV,5419.753086419753,5487.5
8792575,1000,APARTMENT,LOFT,445000,FOR_SALE,1,212.0,USA_SEMI_EQUIPPED,False,False,False,-1.0,False,-1.0,211.0,2,False,GOOD,True,BXL,BXL,2099.056603773585,2109.004739336493
9006055,1030,APARTMENT,APARTMENT,450000,FOR_SALE,3,177.0,HYPER_EQUIPPED,False,False,False,-1.0,False,-1.0,176.0,2,False,AS_NEW,True,BXL,BXL,2542.3728813559323,2556.818181818182
8796071,1180,APARTMENT,TRIPLEX,450000,FOR_SALE,2,132.0,HYPER_EQUIPPED,False,False,True,6.0,False,-1.0,138.0,1,False,UKN,True,BXL,BXL,3409.090909090909,3260.8695652173915
8853403,1200,APARTMENT,LOFT,450000,FOR_SALE,2,135.0,USA_HYPER_EQUIPPED,False,False,True,15.0,False,-1.0,150.0,2,False,AS_NEW,True,BXL,BXL,3333.3333333333335,3000.0
8952903,1200,APARTMENT,LOFT,450000,FOR_SALE,2,135.0,HYPER_EQUIPPED,False,False,False,-1.0,False,-1.0,134.0,-1,False,AS_NEW,True,BXL,BXL,3333.3333333333335,3358.208955223881
8966887,1348,APARTMENT,GROUND_FLOOR,450000,FOR_SALE,3,108.0,HYPER_EQUIPPED,False,False,True,36.0,False,-1.0,144.0,3,False,AS_NEW,True,WAL,WBR,4166.666666666667,3125.0
8960758,9700,APARTMENT,LOFT,455000,FOR_SALE,4,-1.0,HYPER_EQUIPPED,True,False,True,-1.0,False,-1.0,-2.0,2,False,UKN,True,VLA,VOV,-1.0,-1.0
8851453,1150,APARTMENT,PENTHOUSE,459000,FOR_SALE,2,110.0,INSTALLED,True,False,True,39.0,True,-1.0,149.0,3,False,GOOD,True,BXL,BXL,4172.727272727273,3080.536912751678
8913864,1000,APARTMENT,GROUND_FLOOR,465000,FOR_SALE,1,72.0,USA_HYPER_EQUIPPED,False,False,True,15.0,False,-1.0,87.0,-1,False,AS_NEW,True,BXL,BXL,6458.333333333333,5344.827586206897
9010018,8300,APARTMENT,APARTMENT,465000,FOR_SALE,2,80.0,INSTALLED,False,False,False,-1.0,False,-1.0,79.0,2,False,UKN,True,VLA,VWV,5812.5,5886.0759493670885
8992014,1180,APARTMENT,APARTMENT,475000,FOR_SALE,3,120.0,HYPER_EQUIPPED,False,False,True,10.0,False,-1.0,130.0,3,False,AS_NEW,True,BXL,BXL,3958.3333333333335,3653.846153846154
8854336,1180,APARTMENT,APARTMENT,485000,FOR_SALE,2,84.0,INSTALLED,True,False,False,-1.0,False,-1.0,83.0,-1,False,GOOD,True,BXL,BXL,5773.809523809524,5843.373493975903
8457838,1150,APARTMENT,APARTMENT,490000,FOR_SALE,3,140.0,HYPER_EQUIPPED,True,False,True,-1.0,False,-1.0,139.0,2,False,AS_NEW,True,BXL,BXL,3500.0,3525.179856115108
9012686,1480,APARTMENT,LOFT,490000,FOR_SALE,3,173.0,HYPER_EQUIPPED,False,False,True,40.0,False,-1.0,213.0,2,False,AS_NEW,True,WAL,WBR,2832.3699421965316,2300.4694835680752
8979187,3000,APARTMENT,APARTMENT,490000,FOR_SALE,4,190.0,INSTALLED,False,True,True,10.0,False,-1.0,200.0,3,False,AS_NEW,True,VLA,VBR,2578.9473684210525,2450.0
8962086,1200,APARTMENT,APARTMENT,495000,FOR_SALE,4,196.0,SEMI_EQUIPPED,False,False,True,10.0,False,-1.0,206.0,2,False,AS_NEW,True,BXL,BXL,2525.5102040816328,2402.9126213592235
9015936,1000,APARTMENT,APARTMENT,500000,FOR_SALE,2,90.0,USA_UNINSTALLED,False,False,True,12.0,False,-1.0,102.0,2,False,AS_NEW,True,BXL,BXL,5555.555555555556,4901.9607843137255
8807621,6700,APARTMENT,APARTMENT,510000,FOR_SALE,5,-1.0,NOT_INSTALLED,True,False,False,-1.0,False,-1.0,-2.0,3,False,JUST_RENOVATED,True,WAL,WLX,-1.0,-1.0
8837501,8300,APARTMENT,APARTMENT,519000,FOR_SALE,2,94.0,0,False,False,False,-1.0,False,-1.0,93.0,2,False,UKN,False,VLA,VWV,5521.276595744681,5580.645161290323
8095310,2830,APARTMENT,PENTHOUSE,520000,FOR_SALE,3,222.0,INSTALLED,True,False,True,5.0,False,-1.0,227.0,2,False,GOOD,True,VLA,VAN,2342.3423423423424,2290.748898678414
8980252,1040,APARTMENT,APARTMENT,525000,FOR_SALE,3,140.0,HYPER_EQUIPPED,True,False,True,12.0,False,-1.0,152.0,2,False,AS_NEW,True,BXL,BXL,3750.0,3453.9473684210525
9023979,2050,APARTMENT,APARTMENT,525000,FOR_SALE,3,200.0,HYPER_EQUIPPED,False,False,True,8.0,False,-1.0,208.0,2,False,AS_NEW,True,VLA,VAN,2625.0,2524.0384615384614
9003124,1180,APARTMENT,GROUND_FLOOR,535000,FOR_SALE,3,145.0,USA_HYPER_EQUIPPED,False,False,True,-1.0,False,-1.0,144.0,3,False,GOOD,True,BXL,BXL,3689.655172413793,3715.277777777778
8457259,1000,APARTMENT,APARTMENT,540000,FOR_SALE,2,95.0,INSTALLED,True,False,True,12.0,False,-1.0,107.0,2,False,JUST_RENOVATED,True,BXL,BXL,5684.210526315789,5046.728971962617
8935821,1060,APARTMENT,LOFT,550000,FOR_SALE,1,200.0,USA_HYPER_EQUIPPED,False,False,True,-1.0,True,35.0,199.0,-1,False,GOOD,True,BXL,BXL,2750.0,2763.819095477387
8925937,1180,APARTMENT,DUPLEX,550000,FOR_SALE,3,194.0,INSTALLED,False,False,True,17.0,False,-1.0,211.0,-1,False,TO_RENOVATE,True,BXL,BXL,2835.0515463917527,2606.6350710900474
